topology,layout,permutation,route_status,paths,routed_paths,failed_paths,drc_violation_count,crossing_count,braid_pair_count,max_pair_crossing_count,repeated_crossing_pairs,topology_wiring_um,physical_wiring_um,wiring_delta_um,topology_worst_il_db,physical_worst_il_db,worst_il_delta_db,avg_il_delta_db,grid_pitch_um,grid_merge_tol_um,min_spacing_um,mrr_keepout_um,port_escape_um,crossing_penalty_um,turn_guard_um,turn_timing_penalty_um,backtrack_penalty_um,hairpin_penalty_um,loss_aware_cost,capped_ripup_bounded_only,prop_loss_db_per_um,bend_loss_db_per_bend,crossing_loss_db_per_cross,repeated_crossing_loss_db,jog_penalty_db,bend_placement_penalty_db,max_astar_pops,ripup_max_astar_pops,local_repair_max_shift_tracks,route_window_max_detour_tracks,effective_route_window_slack_um,grid_margin_tracks,stage_pitch_um,wire_pitch_um,x_start_um,x_end_um,astar_calls,ripup_passes,ripup_passes_executed,early_stop_enabled,early_stopped,n_logical,layer,perm_idx,seed,runtime_s,failure_rate
waksman_5x5,default,4-1-0-3-2,failed,5,4,1,0,12,4,3,I0-I1:3;I1-I3:2;I1-I4:2;I3-I4:3,3103.000000,4361.530935,1258.530935,1.967565,3.615058,1.647493,1.153265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,37,6,4,True,True,5,physical,59,42,45.003934,0.2
waksman_5x5,default,3-0-1-2-4,routed,5,5,0,0,25,8,6,I0-I1:3;I0-I2:3;I0-I3:3;I0-I4:2;I1-I2:6;I1-I3:2;I2-I3:4;I2-I4:2,3103.000000,5914.588439,2811.588439,2.369497,4.248814,1.879317,1.729635,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,30,6,3,True,False,5,physical,60,42,26.241223,0.0
waksman_5x5,default,3-0-1-4-2,routed,5,5,0,0,22,7,4,I0-I1:3;I0-I3:2;I0-I4:3;I1-I2:4;I1-I3:2;I1-I4:4;I2-I3:2,3103.000000,5584.588439,2481.588439,2.118898,3.931439,1.812541,1.437635,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,15,6,2,True,False,5,physical,61,42,6.293940,0.0
waksman_5x5,default,1-3-0-2-4,routed,5,5,0,0,21,8,5,I0-I1:2;I0-I2:5;I0-I3:2;I0-I4:2;I1-I3:3;I1-I4:2;I2-I3:2;I3-I4:2,3103.000000,5582.486678,2479.486678,2.262164,3.705765,1.443601,1.383795,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,8,6,1,True,False,5,physical,62,42,3.185786,0.0
waksman_5x5,default,1-4-3-0-2,routed,5,5,0,0,20,7,3,I0-I1:2;I0-I2:2;I0-I3:3;I0-I4:2;I2-I3:3;I2-I4:3;I3-I4:2,3103.000000,5583.172512,2480.172512,1.992531,3.761683,1.769152,1.393069,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,13,6,2,True,False,5,physical,63,42,9.982536,0.0
waksman_5x5,default,1-3-0-4-2,routed,5,5,0,0,24,8,5,I0-I1:4;I0-I2:5;I0-I3:2;I0-I4:2;I1-I3:2;I1-I4:3;I2-I3:2;I2-I4:2,3103.000000,5718.296402,2615.296402,2.118898,3.986473,1.867575,1.573119,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,18,6,2,True,False,5,physical,64,42,6.703217,0.0
waksman_5x5,default,0-2-4-1-3,failed,5,4,1,0,11,5,2,I0-I1:2;I0-I3:2;I0-I4:2;I1-I4:2;I3-I4:2,3103.000000,4435.632696,1332.632696,2.067565,3.306391,1.238826,1.140566,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,35,6,4,True,True,5,physical,65,42,11.923186,0.2
waksman_5x5,default,3-0-2-1-4,routed,5,5,0,0,28,8,6,I0-I1:3;I0-I2:3;I0-I3:3;I0-I4:4;I1-I2:2;I1-I3:6;I2-I3:5;I3-I4:2,3103.000000,6233.420292,3130.420292,2.369497,4.539439,2.169942,1.985168,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,20,6,2,True,False,5,physical,66,42,10.346752,0.0
waksman_5x5,default,0-3-2-4-1,failed,5,4,1,0,15,5,4,I0-I1:4;I0-I2:2;I0-I4:2;I1-I2:3;I1-I4:3,3103.000000,4394.654825,1291.654825,2.118898,3.986023,1.867126,1.369327,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,32,6,4,True,True,5,physical,67,42,11.427480,0.2
waksman_5x5,default,2-1-4-0-3,routed,5,5,0,0,23,7,5,I0-I2:2;I0-I3:3;I0-I4:2;I1-I2:2;I1-I3:5;I1-I4:2;I2-I3:5,3103.000000,5679.858347,2576.858347,2.067565,4.593264,2.525699,1.520743,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,16,6,2,True,False,5,physical,68,42,6.299440,0.0
waksman_5x5,default,0-1-4-3-2,failed,5,4,1,0,17,6,6,I0-I1:6;I0-I3:2;I0-I4:2;I1-I3:2;I1-I4:2;I3-I4:3,3103.000000,4518.946861,1415.946861,2.067565,3.715058,1.647493,1.520973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,34,6,4,True,True,5,physical,69,42,12.028035,0.2
waksman_5x5,default,1-2-3-4-0,failed,5,4,1,0,17,5,4,I0-I1:4;I0-I2:2;I0-I4:3;I1-I2:4;I1-I4:3,3103.000000,4477.092880,1374.092880,2.118898,3.930690,1.811793,1.506796,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,34,6,4,True,True,5,physical,70,42,12.359475,0.2
waksman_5x5,default,1-4-2-0-3,routed,5,5,0,0,19,7,3,I0-I1:2;I0-I2:2;I0-I3:3;I0-I4:2;I2-I3:3;I2-I4:2;I3-I4:2,3103.000000,5437.026494,2334.026494,2.018898,3.603398,1.584501,1.295611,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,6,6,1,True,False,5,physical,71,42,2.341520,0.0
waksman_5x5,default,1-4-2-3-0,routed,5,5,0,0,26,7,8,I0-I1:2;I0-I2:2;I0-I3:2;I0-I4:3;I1-I2:3;I2-I3:8;I2-I4:3,3103.000000,5635.756586,2532.756586,2.009865,4.503316,2.493451,1.650103,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,14,6,2,True,False,5,physical,72,42,9.572042,0.0
waksman_5x5,default,0-3-1-2-4,routed,5,5,0,0,22,10,3,I0-I1:2;I0-I2:2;I0-I3:2;I0-I4:2;I1-I2:3;I1-I3:3;I1-I4:2;I2-I3:2;I2-I4:2;I3-I4:2,3103.000000,5438.778714,2335.778714,2.210831,3.804975,1.594144,1.364311,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,1,True,False,5,physical,73,42,3.564235,0.0
waksman_5x5,default,2-0-1-3-4,routed,5,5,0,0,30,8,6,I0-I1:3;I0-I2:3;I0-I3:4;I0-I4:4;I1-I2:6;I1-I3:2;I2-I3:6;I2-I4:2,3103.000000,6032.588439,2929.588439,2.318164,4.421982,2.103818,1.976835,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,22,6,2,True,False,5,physical,74,42,11.490632,0.0
waksman_5x5,default,4-0-3-2-1,routed,5,5,0,0,19,5,5,I0-I1:3;I1-I2:2;I1-I3:2;I1-I4:2;I2-I3:5,3103.000000,5358.340659,2255.340659,2.061198,3.682391,1.621193,1.255136,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,2,True,False,5,physical,75,42,2.860801,0.0
waksman_5x5,default,4-2-1-0-3,routed,5,5,0,0,19,4,7,I0-I1:3;I1-I4:2;I2-I3:7;I2-I4:2,3103.000000,5642.734457,2539.734457,2.018898,4.037264,2.018366,1.339894,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,16,6,2,True,False,5,physical,76,42,6.893082,0.0
waksman_5x5,default,4-3-2-1-0,routed,5,5,0,0,20,5,3,I0-I1:3;I1-I2:3;I2-I3:3;I2-I4:3;I3-I4:3,3103.000000,5524.048623,2421.048623,2.009865,3.793900,1.784035,1.323419,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,11,6,1,True,False,5,physical,77,42,3.695427,0.0
waksman_5x5,default,4-0-3-1-2,routed,5,5,0,0,22,7,4,I0-I1:3;I1-I2:2;I1-I3:4;I1-I4:2;I2-I3:3;I2-I4:3;I3-I4:2,3103.000000,5728.880476,2625.880476,2.043864,4.438271,2.394407,1.533352,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,11,6,2,True,False,5,physical,78,42,3.087047,0.0
waksman_5x5,default,0-4-1-3-2,routed,5,5,0,0,22,7,4,I0-I1:2;I0-I2:4;I0-I3:2;I0-I4:2;I2-I3:4;I2-I4:2;I3-I4:3,3103.000000,5692.588439,2589.588439,1.992531,4.272814,2.280283,1.520835,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,8,6,1,True,False,5,physical,79,42,2.502563,0.0
waksman_5x5,default,3-2-0-4-1,routed,5,5,0,0,22,6,5,I0-I1:5;I0-I2:3;I0-I3:4;I1-I3:2;I2-I3:2;I2-I4:2,3103.000000,5405.172512,2302.172512,2.118898,4.077982,1.959085,1.361869,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,5,6,1,True,False,5,physical,80,42,1.398401,0.0
waksman_5x5,default,1-4-0-3-2,routed,5,5,0,0,19,7,3,I0-I1:2;I0-I2:3;I0-I3:2;I0-I4:2;I2-I3:2;I2-I4:2;I3-I4:3,3103.000000,5533.172512,2430.172512,1.967565,3.697642,1.730077,1.333069,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,14,6,2,True,False,5,physical,81,42,8.898772,0.0
waksman_5x5,default,4-1-2-0-3,failed,5,4,1,0,11,4,3,I0-I1:3;I1-I2:2;I1-I4:2;I2-I4:2,3103.000000,4235.384916,1132.384916,2.018898,3.146810,1.127913,1.049442,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,36,6,4,True,True,5,physical,82,42,43.259164,0.2
waksman_5x5,default,0-4-2-1-3,routed,5,5,0,0,20,7,4,I0-I1:2;I0-I2:2;I0-I3:4;I0-I4:2;I2-I3:3;I2-I4:2;I3-I4:2,3103.000000,5662.296402,2559.296402,2.043864,4.438271,2.394407,1.430719,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,2,True,False,5,physical,83,42,2.790722,0.0
waksman_5x5,default,0-1-2-3-4,failed,5,4,1,0,18,5,6,I0-I2:6;I0-I4:2;I2-I3:6;I2-I4:2;I3-I4:2,3103.000000,4421.530935,1318.530935,2.210831,4.362148,2.151317,1.488265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,49,6,5,True,True,5,physical,84,42,80.676685,0.2
waksman_5x5,default,4-3-0-2-1,routed,5,5,0,0,18,5,3,I0-I1:3;I1-I3:3;I2-I3:2;I2-I4:2;I3-I4:3,3103.000000,5517.318531,2414.318531,2.061198,3.911357,1.850159,1.245727,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,1,True,False,5,physical,85,42,3.302106,0.0
waksman_5x5,default,4-1-2-3-0,routed,5,5,0,0,21,5,6,I0-I1:3;I1-I2:2;I1-I3:2;I1-I4:3;I2-I3:6,3103.000000,5425.070751,2322.070751,2.009865,4.015058,2.005193,1.356828,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,11,6,2,True,False,5,physical,86,42,3.131647,0.0
waksman_5x5,default,2-1-3-4-0,failed,5,4,1,0,18,5,5,I0-I1:5;I0-I2:4;I0-I4:3;I1-I2:2;I1-I4:3,3103.000000,4501.384916,1398.384916,2.118898,3.813233,1.694336,1.566442,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,35,6,4,True,True,5,physical,87,42,12.730951,0.2
waksman_5x5,default,4-2-3-1-0,routed,5,5,0,0,19,5,3,I0-I1:3;I1-I2:2;I2-I3:3;I2-I4:3;I3-I4:3,3103.000000,5481.756586,2378.756586,2.061198,3.890649,1.829451,1.268503,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,1,True,False,5,physical,88,42,3.733355,0.0
waksman_5x5,default,2-0-4-3-1,routed,5,5,0,0,27,7,6,I0-I2:2;I0-I3:6;I0-I4:3;I1-I2:4;I1-I3:2;I1-I4:4;I2-I3:3,3103.000000,6114.880476,3011.880476,2.067565,4.345642,2.278077,1.887752,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,22,6,2,True,False,5,physical,89,42,9.852628,0.0
waksman_5x5,default,4-1-3-2-0,routed,5,5,0,0,20,5,5,I0-I1:3;I1-I2:2;I1-I3:2;I1-I4:3;I2-I3:5,3103.000000,5382.778714,2279.778714,2.061198,3.682391,1.621193,1.301911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,2,True,False,5,physical,90,42,2.968306,0.0
waksman_5x5,default,3-2-4-1-0,failed,5,4,1,0,14,3,5,I0-I1:5;I0-I3:3;I3-I4:3,3103.000000,4446.946861,1343.946861,2.067565,3.677982,1.610418,1.284973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,33,6,4,True,True,5,physical,91,42,10.321849,0.2
waksman_5x5,default,3-1-4-2-0,failed,5,4,1,0,17,5,5,I0-I1:5;I0-I3:3;I0-I4:3;I1-I3:2;I1-I4:3,3103.000000,4527.238898,1424.238898,2.067565,3.868566,1.801002,1.522619,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,34,6,4,True,True,5,physical,92,42,12.168894,0.2
waksman_5x5,default,3-4-0-2-1,routed,5,5,0,0,17,5,3,I0-I1:2;I0-I3:3;I2-I3:2;I2-I4:2;I3-I4:3,3103.000000,5500.880476,2397.880476,2.061198,3.911357,1.850159,1.202152,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,8,6,1,True,False,5,physical,93,42,2.993352,0.0
waksman_5x5,default,1-0-2-4-3,routed,5,5,0,0,24,8,5,I0-I1:5;I0-I2:4;I0-I3:2;I0-I4:4;I1-I2:2;I1-I3:2;I2-I3:2;I2-I4:2,3103.000000,5925.712329,2822.712329,2.118898,4.250432,2.131534,1.700085,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,57,6,5,True,False,5,physical,94,42,73.564725,0.0
waksman_5x5,default,2-4-3-1-0,routed,5,5,0,0,18,5,3,I0-I1:2;I0-I2:2;I2-I3:3;I2-I4:3;I3-I4:3,3103.000000,5473.172512,2370.172512,2.061198,3.890649,1.829451,1.229069,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,1,True,False,5,physical,95,42,3.508328,0.0
waksman_5x5,default,4-1-0-2-3,failed,5,4,1,0,11,4,3,I0-I1:3;I1-I3:2;I1-I4:2;I3-I4:2,3103.000000,4319.238898,1216.238898,2.018898,3.282391,1.263493,1.084619,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,36,6,4,True,True,5,physical,96,42,42.629204,0.2
waksman_5x5,default,3-0-4-2-1,failed,5,4,1,0,16,5,5,I0-I1:5;I0-I3:3;I0-I4:3;I1-I3:2;I1-I4:2,3103.000000,4502.800843,1399.800843,2.067565,3.868566,1.801002,1.464150,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,33,6,4,True,True,5,physical,97,42,11.923177,0.2
waksman_5x5,default,2-3-4-0-1,routed,5,5,0,0,22,6,5,I0-I1:4;I0-I2:2;I0-I4:3;I1-I2:2;I2-I3:5;I3-I4:2,3103.000000,5526.734457,2423.734457,2.067565,3.559140,1.491575,1.413494,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,1,True,False,5,physical,98,42,3.851677,0.0
waksman_5x5,default,1-0-4-3-2,routed,5,5,0,0,24,8,5,I0-I1:5;I0-I2:2;I0-I3:4;I0-I4:2;I1-I2:2;I1-I3:2;I2-I3:3;I3-I4:3,3103.000000,5682.880476,2579.880476,2.067565,4.313642,2.246077,1.594952,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,50,6,5,True,False,5,physical,99,42,70.730176,0.0
waksman_5x5,default,1-0-3-4-2,failed,5,4,1,0,16,6,5,I0-I1:5;I0-I2:2;I0-I4:2;I1-I2:2;I1-I4:2;I2-I4:3,3103.000000,4410.654825,1307.654825,2.118898,3.561683,1.442785,1.427327,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,33,6,4,True,True,5,physical,100,42,11.670563,0.2
waksman_5x5,default,4-1-3-0-2,failed,5,4,1,0,12,4,3,I0-I1:3;I1-I2:2;I1-I4:2;I2-I4:3,3103.000000,4277.676953,1174.676953,1.992531,3.461683,1.469152,1.118088,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,37,6,4,True,True,5,physical,101,42,45.695238,0.2
waksman_5x5,default,4-3-1-2-0,routed,5,5,0,0,19,5,3,I0-I1:3;I1-I3:3;I2-I3:2;I2-I4:3;I3-I4:3,3103.000000,5549.610567,2446.610567,2.061198,3.911357,1.850159,1.296644,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,1,True,False,5,physical,102,42,3.393835,0.0
waksman_5x5,default,0-1-4-2-3,failed,5,4,1,0,18,6,6,I0-I1:6;I0-I3:4;I0-I4:2;I1-I3:2;I1-I4:2;I3-I4:2,3103.000000,4476.654825,1373.654825,2.067565,3.614391,1.546826,1.552327,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,33,6,4,True,True,5,physical,103,42,12.111274,0.2
waksman_5x5,default,2-1-0-3-4,routed,5,5,0,0,27,10,5,I0-I1:3;I0-I2:5;I0-I3:2;I0-I4:2;I1-I2:3;I1-I3:2;I1-I4:2;I2-I3:4;I2-I4:2;I3-I4:2,3103.000000,5587.756586,2484.756586,2.318164,3.931357,1.613193,1.670903,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,27,6,3,True,False,5,physical,104,42,24.841332,0.0
waksman_5x5,default,3-0-2-4-1,routed,5,5,0,0,25,7,5,I0-I2:5;I0-I3:2;I0-I4:3;I1-I2:2;I1-I3:4;I1-I4:4;I2-I3:2,3103.000000,6040.442421,2937.442421,2.118898,4.234391,2.115493,1.780977,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,18,6,2,True,False,5,physical,105,42,8.180771,0.0
waksman_5x5,default,0-2-4-3-1,routed,5,5,0,0,26,8,5,I0-I1:4;I0-I2:2;I0-I3:2;I0-I4:2;I1-I2:2;I1-I3:4;I1-I4:3;I2-I3:5,3103.000000,5588.734457,2485.734457,2.067565,4.206690,2.139126,1.638294,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,1,True,False,5,physical,106,42,4.217571,0.0
waksman_5x5,default,2-4-1-3-0,routed,5,5,0,0,17,5,3,I0-I1:2;I0-I3:2;I2-I3:2;I2-I4:3;I3-I4:3,3103.000000,5483.026494,2380.026494,2.112531,4.008106,1.895575,1.194011,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,8,6,1,True,False,5,physical,107,42,3.085560,0.0
waksman_5x5,default,4-2-1-3-0,routed,5,5,0,0,18,5,3,I0-I1:3;I1-I3:2;I2-I3:2;I2-I4:3;I3-I4:3,3103.000000,5499.464549,2396.464549,2.112531,4.008106,1.895575,1.237586,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,1,True,False,5,physical,108,42,3.664164,0.0
waksman_5x5,default,3-2-1-0-4,routed,5,5,0,0,24,6,7,I0-I1:3;I0-I2:3;I0-I4:4;I1-I4:2;I2-I3:7;I2-I4:2,3103.000000,5849.318531,2746.318531,2.369497,4.419398,2.049901,1.618527,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,9,6,1,True,False,5,physical,109,42,2.817133,0.0
waksman_5x5,default,0-3-1-4-2,failed,5,4,1,0,12,5,3,I0-I1:2;I0-I2:2;I0-I4:2;I1-I4:3;I2-I4:2,3103.000000,4457.778714,1354.778714,2.118898,3.311559,1.192662,1.208389,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,37,6,4,True,True,5,physical,110,42,12.863403,0.2
waksman_5x5,default,4-3-1-0-2,routed,5,5,0,0,20,4,7,I0-I1:3;I1-I4:3;I2-I3:7;I2-I4:2,3103.000000,5685.026494,2582.026494,1.992531,4.037264,2.044733,1.394811,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,17,6,2,True,False,5,physical,111,42,7.146674,0.0
