candidate_id,A,B,C,D,E,F,proxy_global_opt_assignment_db,is_dp,is_random,is_greedy,is_baseline
e_6e8e280e7dcb,28.246,4.42,2176.0,14.376000000000001,6.993142857142857,5.12632906350823,5.12632906350823,True,False,False,False
e_4b5315e98bc2,25.682000000000006,3.6920000000000006,2176.0,14.288,6.193095238095239,4.951826802670983,4.951826802670983,True,True,False,False
e_538f8adb6e37,25.770000000000003,3.736,2176.0,14.376000000000001,6.250190476190477,4.951826802670983,4.951826802670983,True,False,False,False
e_18e2332653fe,25.770000000000003,3.6920000000000006,2176.0,14.354000000000001,6.203440476190477,4.951826802670983,4.951826802670983,False,False,False,False
e_8783beb74b60,25.858,3.736,2176.0,14.442,6.260535714285714,4.951826802670983,4.951826802670983,False,False,False,False
e_b2d50a86324a,25.810000000000002,3.5660000000000003,2176.0,14.8,6.134142857142857,4.951826802670983,4.951826802670983,True,False,False,False
e_aa38eee646b7,25.898000000000003,3.5660000000000003,2176.0,14.888000000000002,6.147238095238096,4.951826802670983,4.951826802670983,True,False,False,False
e_8d84f5d33d34,25.854,3.5660000000000003,2176.0,14.778,6.132440476190476,4.951826802670983,4.951826802670983,True,False,False,False
e_0f87c4b4e5cb,25.942,3.5660000000000003,2176.0,14.866,6.145535714285715,4.951826802670983,4.951826802670983,True,False,False,False
e_10ce4ad195f2,28.285999999999998,4.416,2176.0,14.822,7.045845238095238,5.10232906350823,5.10232906350823,True,False,False,False
e_bf8f5745d4c9,28.329999999999995,4.46,2176.0,14.778,7.085392857142857,5.1463290635082295,5.1463290635082295,True,False,False,False
e_4da88fac2a39,28.374000000000002,4.416,2176.0,14.888000000000002,7.056190476190476,5.10232906350823,5.10232906350823,False,False,False,False
e_16742e7996be,28.418,4.46,2176.0,14.844000000000001,7.0957380952380955,5.1463290635082295,5.1463290635082295,False,False,False,False
e_7a7df6d0b18b,28.201999999999995,4.3759999999999994,2176.0,14.398000000000001,6.950845238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_791af9cf6d1b,28.245999999999995,4.3759999999999994,2176.0,14.354000000000001,6.946392857142857,5.12632906350823,5.12632906350823,True,False,False,False
e_6d4077c3888b,28.246,4.42,2176.0,14.376000000000001,6.993142857142857,5.082329063508229,5.082329063508229,True,True,False,False
e_6d7264f9d008,28.29,4.42,2176.0,14.332,6.9886904761904765,5.12632906350823,5.12632906350823,True,False,False,False
e_2e43e7807704,25.682,3.6920000000000006,2176.0,14.31,6.195845238095239,4.907826802670983,4.907826802670983,True,True,False,False
e_c3c0667d8600,25.770000000000003,3.736,2176.0,14.398000000000001,6.252940476190477,4.907826802670983,4.907826802670983,True,True,False,False
e_fd2ad7c13c57,25.77,3.6920000000000006,2176.0,14.376,6.206190476190477,4.907826802670983,4.907826802670983,False,False,False,False
e_cc4cf6371dc2,25.858,3.736,2176.0,14.464000000000002,6.263285714285715,4.907826802670983,4.907826802670983,False,False,False,False
e_7507b8ad3ab9,25.81,3.568,2176.0,14.822000000000001,6.138892857142857,4.907826802670983,4.907826802670983,True,False,False,False
e_7d2464f150f9,25.898,3.568,2176.0,14.91,6.151988095238096,4.907826802670983,4.907826802670983,True,False,False,False
e_fc30c07c60ce,25.854,3.568,2176.0,14.8,6.137190476190476,4.907826802670983,4.907826802670983,True,False,False,False
e_80c3e5f6d3ea,25.941999999999997,3.568,2176.0,14.888000000000002,6.1502857142857135,4.907826802670983,4.907826802670983,True,False,False,False
e_5b9b2b36e262,28.285999999999994,4.416,2176.0,14.844000000000001,7.048595238095238,5.10232906350823,5.10232906350823,True,False,False,False
e_79ada9335ccc,28.33,4.46,2176.0,14.8,7.0881428571428575,5.1463290635082295,5.1463290635082295,True,True,False,False
e_22f52e505bdf,28.374,4.416,2176.0,14.91,7.058940476190477,5.10232906350823,5.10232906350823,False,False,False,False
e_afa7315f09e8,28.418000000000003,4.46,2176.0,14.866000000000001,7.098488095238095,5.1463290635082295,5.1463290635082295,False,False,False,False
e_c564fe3fea51,28.201999999999995,4.3759999999999994,2176.0,14.420000000000002,6.953595238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_02d15b9b0157,28.245999999999995,4.3759999999999994,2176.0,14.376,6.949142857142856,5.12632906350823,5.12632906350823,True,False,False,False
e_483987063ade,28.246,4.42,2176.0,14.398000000000001,6.995892857142858,5.082329063508229,5.082329063508229,True,False,False,False
e_fa3ed0896805,28.29,4.42,2176.0,14.354000000000001,6.991440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_d8d11c875066,25.726000000000003,3.6920000000000006,2176.0,14.266,6.191392857142858,4.951826802670983,4.951826802670983,True,False,False,False
e_a2edf1c4a526,25.814,3.736,2176.0,14.354000000000001,6.248488095238096,4.951826802670983,4.951826802670983,True,False,False,False
e_7f5a501f93a7,25.814,3.6920000000000006,2176.0,14.332,6.201738095238095,4.951826802670983,4.951826802670983,False,False,False,False
e_6c8c088e28a2,25.902,3.736,2176.0,14.42,6.2588333333333335,4.951826802670983,4.951826802670983,False,False,False,False
e_b4e3ed931fa4,25.854000000000003,3.568,2176.0,14.778,6.134440476190476,4.951826802670983,4.951826802670983,True,False,False,False
e_a4a76e551142,25.942,3.568,2176.0,14.866,6.1475357142857145,4.951826802670983,4.951826802670983,True,False,False,False
e_48334bc1f5bb,25.898,3.568,2176.0,14.756,6.132738095238095,4.951826802670983,4.951826802670983,True,False,False,False
e_b93679182a8c,25.985999999999997,3.568,2176.0,14.844000000000001,6.145833333333333,4.951826802670983,4.951826802670983,True,True,False,False
e_1ef4cd1e431e,28.329999999999995,4.416,2176.0,14.8,7.044142857142857,5.10232906350823,5.10232906350823,True,False,False,False
e_cd144fd2c444,28.373999999999995,4.46,2176.0,14.756,7.083690476190476,5.1463290635082295,5.1463290635082295,True,False,False,False
e_6fd1be8ce5ef,28.418,4.416,2176.0,14.866,7.054488095238096,5.10232906350823,5.10232906350823,False,False,False,False
e_2622fe809ecd,28.462,4.46,2176.0,14.822000000000001,7.094035714285714,5.1463290635082295,5.1463290635082295,False,False,False,False
e_636559764dc1,28.245999999999995,4.3759999999999994,2176.0,14.376000000000001,6.949142857142856,5.082329063508229,5.082329063508229,True,True,False,False
e_8e720428b528,28.289999999999996,4.3759999999999994,2176.0,14.332,6.944690476190475,5.12632906350823,5.12632906350823,True,False,False,False
e_44b537b6f6e7,28.29,4.42,2176.0,14.354000000000001,6.991440476190476,5.082329063508229,5.082329063508229,True,False,False,False
e_2807e1ec2e06,28.334,4.42,2176.0,14.31,6.986988095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_e398f7682f2b,23.330000000000002,3.948,2176.0,14.222,6.384845238095238,4.252831324345475,4.252831324345475,True,False,True,False
e_eb8400526c55,23.418000000000003,3.9920000000000004,2176.0,14.309999999999999,6.441940476190476,4.296831324345476,4.296831324345476,True,True,False,False
e_647aa31b12de,23.418000000000003,3.948,2176.0,14.288,6.395190476190477,4.252831324345475,4.252831324345475,False,False,False,False
e_e52fba3c7692,23.506,3.9920000000000004,2176.0,14.376000000000001,6.452285714285715,4.296831324345476,4.296831324345476,False,False,False,False
e_192058a57085,23.330000000000002,3.7359999999999998,2176.0,14.477999999999998,6.204845238095238,4.251580193926854,4.251580193926854,True,False,False,False
e_115122c1d93a,23.418,3.7800000000000002,2176.0,14.565999999999999,6.2619404761904764,4.295580193926853,4.295580193926853,True,False,False,False
e_29f036b96a70,23.418,3.7359999999999998,2176.0,14.544,6.215190476190475,4.251580193926854,4.251580193926854,False,False,False,False
e_6750c6fbf1f8,23.506,3.7800000000000002,2176.0,14.632,6.272285714285714,4.295580193926853,4.295580193926853,False,False,False,False
e_3d5175cd8cec,25.594,4.16,2176.0,14.588,6.6965,5.082329063508229,5.082329063508229,True,False,False,False
e_d3992c9e9701,25.638,4.204,2176.0,14.544,6.7360476190476195,5.12632906350823,5.12632906350823,True,False,False,False
e_106ead0ccba9,25.638,4.16,2176.0,14.565999999999999,6.69479761904762,5.082329063508229,5.082329063508229,True,False,False,False
e_5ac5db783b40,25.682000000000006,4.204,2176.0,14.521999999999998,6.734345238095238,5.12632906350823,5.12632906350823,True,False,False,False
e_bbc767821881,25.594,4.12,2176.0,14.332,6.6245,5.082329063508229,5.082329063508229,True,False,False,False
e_619cd9cf5b26,25.638,4.12,2176.0,14.288,6.62004761904762,5.12632906350823,5.12632906350823,True,False,False,False
e_60e2dee30d79,25.637999999999998,4.164,2176.0,14.309999999999999,6.666797619047619,5.082329063508229,5.082329063508229,True,False,False,False
e_59befb0d635c,25.682,4.164,2176.0,14.266,6.662345238095237,5.12632906350823,5.12632906350823,True,False,False,False
e_3baaefdbb564,23.418,3.948,2176.0,14.31,6.397940476190477,4.252831324345475,4.252831324345475,True,False,False,False
e_6bb81bec737c,23.506,3.9920000000000004,2176.0,14.398,6.455035714285714,4.296831324345476,4.296831324345476,True,False,False,False
e_fe55b115d203,23.506,3.948,2176.0,14.376,6.4082857142857135,4.252831324345475,4.252831324345475,False,True,False,False
e_587fa464b53b,23.594,3.9920000000000004,2176.0,14.464000000000002,6.4653809523809525,4.296831324345476,4.296831324345476,False,True,False,False
e_9ddab5e61399,23.418,3.7359999999999998,2176.0,14.565999999999999,6.217940476190476,4.251580193926854,4.251580193926854,True,False,False,False
e_eff291bf8211,23.506,3.7800000000000002,2176.0,14.654,6.275035714285714,4.295580193926853,4.295580193926853,True,True,False,False
e_bc739753569f,23.505999999999997,3.7359999999999998,2176.0,14.632000000000001,6.228285714285715,4.251580193926854,4.251580193926854,False,False,False,False
e_55be26ace9ed,23.593999999999998,3.7800000000000002,2176.0,14.72,6.285380952380952,4.295580193926853,4.295580193926853,False,False,False,False
e_999b9be2ad3a,25.682,4.16,2176.0,14.676,6.709595238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_77b09d06d15c,25.726000000000003,4.204,2176.0,14.632000000000001,6.749142857142857,5.12632906350823,5.12632906350823,True,False,False,False
e_a8c835b22ee0,25.726,4.16,2176.0,14.654,6.707892857142857,5.082329063508229,5.082329063508229,True,False,False,False
e_a8db06e2b033,25.770000000000003,4.204,2176.0,14.61,6.747440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_c98506c7b6e3,25.681999999999995,4.12,2176.0,14.420000000000002,6.637595238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_3c1c5cbedac6,25.726,4.12,2176.0,14.376,6.633142857142857,5.12632906350823,5.12632906350823,True,False,False,False
e_52af64e1363f,25.725999999999996,4.164,2176.0,14.398,6.679892857142857,5.082329063508229,5.082329063508229,True,False,False,False
e_387867d445e3,25.77,4.164,2176.0,14.354000000000001,6.6754404761904755,5.12632906350823,5.12632906350823,True,False,False,False
e_e8402ad10167,23.418000000000006,3.948,2176.0,14.288,6.395190476190477,4.252831324345475,4.252831324345475,False,False,False,False
e_e03351292865,23.506000000000004,3.9920000000000004,2176.0,14.376000000000001,6.452285714285715,4.296831324345476,4.296831324345476,False,False,False,False
e_e0fcd35189d9,23.506000000000004,3.948,2176.0,14.354000000000001,6.4055357142857146,4.252831324345475,4.252831324345475,False,False,False,False
e_28d4f813eaf3,23.594,3.9920000000000004,2176.0,14.442,6.462630952380953,4.296831324345476,4.296831324345476,False,False,False,False
e_37b1a59530f2,23.418000000000003,3.7359999999999998,2176.0,14.544,6.215190476190475,4.251580193926854,4.251580193926854,False,False,False,False
e_6a3ede8af3f1,23.506,3.7800000000000002,2176.0,14.632,6.272285714285714,4.295580193926853,4.295580193926853,False,False,False,False
e_0728ddfbaf46,23.506,3.7359999999999998,2176.0,14.61,6.225535714285714,4.251580193926854,4.251580193926854,False,False,False,False
e_b09fab6f909b,23.594,3.7800000000000002,2176.0,14.697999999999999,6.282630952380953,4.295580193926853,4.295580193926853,False,False,False,False
e_7f50d5b8f637,25.682000000000002,4.16,2176.0,14.654,6.706845238095239,5.082329063508229,5.082329063508229,False,False,False,False
e_8b9fde28ede1,25.726000000000006,4.204,2176.0,14.61,6.746392857142857,5.12632906350823,5.12632906350823,False,False,False,False
e_6cd214171608,25.726000000000006,4.16,2176.0,14.632,6.705142857142857,5.082329063508229,5.082329063508229,False,False,False,False
e_23e1148cba6c,25.770000000000007,4.204,2176.0,14.588000000000001,6.744690476190476,5.12632906350823,5.12632906350823,False,True,False,False
e_87a4332019b3,25.682000000000002,4.12,2176.0,14.398,6.634845238095238,5.082329063508229,5.082329063508229,False,False,False,False
e_59b401b85042,25.726000000000003,4.12,2176.0,14.354000000000001,6.630392857142857,5.12632906350823,5.12632906350823,False,True,False,False
e_2d490ccd811f,25.726000000000006,4.164,2176.0,14.376000000000001,6.677142857142856,5.082329063508229,5.082329063508229,False,False,False,False
e_dc552137463b,25.770000000000003,4.164,2176.0,14.331999999999999,6.672690476190476,5.12632906350823,5.12632906350823,False,False,False,False
e_799138b7bd19,23.506000000000004,3.948,2176.0,14.376000000000001,6.408285714285714,4.252831324345475,4.252831324345475,False,False,False,False
e_9153410b0a48,23.594000000000005,3.9920000000000004,2176.0,14.463999999999999,6.4653809523809525,4.296831324345476,4.296831324345476,False,False,False,False
e_488ffcef31c2,23.594,3.948,2176.0,14.442,6.418630952380952,4.252831324345475,4.252831324345475,False,False,False,False
e_b89f1d2fe57f,23.682,3.9920000000000004,2176.0,14.530000000000001,6.475726190476191,4.296831324345476,4.296831324345476,False,False,False,False
e_e156ae5d8e42,23.506,3.7359999999999998,2176.0,14.632000000000001,6.228285714285715,4.251580193926854,4.251580193926854,False,False,False,False
e_a7d598492486,23.593999999999998,3.7800000000000002,2176.0,14.72,6.285380952380952,4.295580193926853,4.295580193926853,False,False,False,False
e_dbeac7dce6cc,23.594,3.7359999999999998,2176.0,14.698,6.238630952380952,4.251580193926854,4.251580193926854,False,False,False,False
e_413fb0bf3679,23.681999999999995,3.7800000000000002,2176.0,14.786,6.2957261904761905,4.295580193926853,4.295580193926853,False,False,False,False
e_a55d56e961c5,25.77,4.16,2176.0,14.742,6.719940476190477,5.082329063508229,5.082329063508229,False,False,False,False
e_5a983c6d3426,25.814000000000004,4.204,2176.0,14.698,6.759488095238095,5.12632906350823,5.12632906350823,False,False,False,False
e_09596a7f6f8c,25.814000000000004,4.16,2176.0,14.72,6.718238095238095,5.082329063508229,5.082329063508229,False,False,False,False
e_efa3aa015850,25.858000000000008,4.204,2176.0,14.675999999999998,6.757785714285713,5.12632906350823,5.12632906350823,False,False,False,False
e_5eff05922ec1,25.77,4.12,2176.0,14.486,6.647940476190476,5.082329063508229,5.082329063508229,False,True,False,False
e_ed422e58da25,25.814000000000004,4.12,2176.0,14.442000000000002,6.643488095238095,5.12632906350823,5.12632906350823,False,False,False,False
e_fa52682cafec,25.814,4.164,2176.0,14.463999999999999,6.690238095238095,5.082329063508229,5.082329063508229,False,False,False,False
e_ecd202d129db,25.858,4.164,2176.0,14.42,6.685785714285714,5.12632906350823,5.12632906350823,False,False,False,False
e_197fae6a54fb,23.502000000000002,3.948,2176.0,14.822000000000001,6.463940476190476,4.252831324345475,4.252831324345475,True,False,False,False
e_595366310557,23.590000000000003,3.9920000000000004,2176.0,14.91,6.5210357142857145,4.296831324345476,4.296831324345476,True,False,False,False
e_246fe6596a51,23.59,3.948,2176.0,14.888,6.474285714285714,4.252831324345475,4.252831324345475,False,False,False,False
e_8c05adf6f20f,23.677999999999997,3.9920000000000004,2176.0,14.975999999999999,6.531380952380952,4.296831324345476,4.296831324345476,False,False,False,False
e_72fcf324d653,23.502,3.7359999999999998,2176.0,15.078,6.283940476190475,4.251580193926854,4.251580193926854,True,False,False,False
e_7662e9c96359,23.589999999999996,3.7800000000000002,2176.0,15.166,6.341035714285715,4.295580193926853,4.295580193926853,True,False,False,False
e_ead1f3476e7b,23.589999999999996,3.7359999999999998,2176.0,15.144000000000002,6.294285714285714,4.251580193926854,4.251580193926854,False,False,False,False
e_66317484cc31,23.677999999999997,3.7800000000000002,2176.0,15.232,6.351380952380953,4.295580193926853,4.295580193926853,False,False,False,False
e_9ea9bbee8a8c,25.766,4.16,2176.0,15.188,6.775595238095239,5.082329063508229,5.082329063508229,True,False,False,False
e_8e4b2fbc4121,25.810000000000002,4.204,2176.0,15.144000000000002,6.815142857142858,5.12632906350823,5.12632906350823,True,False,False,False
e_2a1046e72dcd,25.810000000000002,4.16,2176.0,15.166,6.773892857142858,5.082329063508229,5.082329063508229,True,True,False,False
e_2ffc986131a4,25.854000000000006,4.204,2176.0,15.122,6.813440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_99f002a903e2,25.766,4.12,2176.0,14.932000000000002,6.703595238095239,5.082329063508229,5.082329063508229,True,False,False,False
e_158b101d488f,25.810000000000002,4.12,2176.0,14.888,6.699142857142857,5.12632906350823,5.12632906350823,True,False,False,False
e_cb94fffb088e,25.81,4.164,2176.0,14.91,6.745892857142858,5.082329063508229,5.082329063508229,True,False,False,False
e_495382e9ce86,25.854,4.164,2176.0,14.866,6.741440476190475,5.12632906350823,5.12632906350823,True,False,False,False
e_8cd2c48820fc,23.59,3.948,2176.0,14.910000000000002,6.477035714285715,4.252831324345475,4.252831324345475,True,False,False,False
e_27950edc8f6b,23.677999999999997,3.9920000000000004,2176.0,14.998000000000001,6.534130952380952,4.296831324345476,4.296831324345476,True,False,False,False
e_e0cda483ad85,23.677999999999997,3.948,2176.0,14.976,6.487380952380952,4.252831324345475,4.252831324345475,False,False,False,False
e_2d8f331db094,23.766,3.9920000000000004,2176.0,15.064,6.544476190476191,4.296831324345476,4.296831324345476,False,False,False,False
e_64b40dd01302,23.59,3.7359999999999998,2176.0,15.166,6.297035714285714,4.251580193926854,4.251580193926854,True,False,False,False
e_b5ef6bee075d,23.677999999999997,3.7800000000000002,2176.0,15.254,6.354130952380952,4.295580193926853,4.295580193926853,True,False,False,False
e_94463341044e,23.677999999999997,3.7359999999999998,2176.0,15.232,6.307380952380952,4.251580193926854,4.251580193926854,False,False,False,False
e_996d0183d458,23.765999999999995,3.7800000000000002,2176.0,15.319999999999999,6.36447619047619,4.295580193926853,4.295580193926853,False,False,False,False
e_ab219e746fd9,25.854,4.16,2176.0,15.276000000000002,6.788690476190476,5.082329063508229,5.082329063508229,True,False,False,False
e_7a7f759f5c8e,25.898,4.204,2176.0,15.232,6.8282380952380946,5.12632906350823,5.12632906350823,True,False,False,False
e_ab3e75b3b921,25.898,4.16,2176.0,15.254,6.786988095238095,5.082329063508229,5.082329063508229,True,False,False,False
e_4a8818cdf50c,25.942,4.204,2176.0,15.21,6.826535714285714,5.12632906350823,5.12632906350823,True,False,False,False
e_e213910f1c30,25.853999999999996,4.12,2176.0,15.02,6.716690476190475,5.082329063508229,5.082329063508229,True,False,False,False
e_754a787b3ded,25.898,4.12,2176.0,14.976,6.712238095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_c7ad4917191d,25.897999999999996,4.164,2176.0,14.998000000000001,6.758988095238095,5.082329063508229,5.082329063508229,True,False,False,False
e_8f9ca5e833e2,25.942,4.164,2176.0,14.953999999999999,6.754535714285714,5.12632906350823,5.12632906350823,True,False,False,False
e_d1e94e8cefdd,23.546000000000003,3.948,2176.0,14.8,6.462238095238096,4.252831324345475,4.252831324345475,True,False,False,False
e_80bcd24d38e5,23.634000000000004,3.9920000000000004,2176.0,14.888000000000002,6.519333333333334,4.296831324345476,4.296831324345476,True,False,False,False
e_710c829d8023,23.634,3.948,2176.0,14.866000000000001,6.472583333333334,4.252831324345475,4.252831324345475,False,True,False,False
e_3f803bd02777,23.722,3.9920000000000004,2176.0,14.954,6.529678571428572,4.296831324345476,4.296831324345476,False,True,False,False
e_796f3d3e5945,23.546000000000003,3.7359999999999998,2176.0,15.056000000000001,6.282238095238094,4.251580193926854,4.251580193926854,True,False,False,False
e_e066a7963f52,23.634,3.7800000000000002,2176.0,15.144,6.339333333333333,4.295580193926853,4.295580193926853,True,False,False,False
e_c6ef2afa1c87,23.634,3.7359999999999998,2176.0,15.122,6.292583333333333,4.251580193926854,4.251580193926854,False,False,False,False
e_7424f890012a,23.722,3.7800000000000002,2176.0,15.209999999999999,6.349678571428572,4.295580193926853,4.295580193926853,False,False,False,False
e_6da5aa711889,25.81,4.16,2176.0,15.166,6.773892857142858,5.082329063508229,5.082329063508229,True,False,False,False
e_14aaecdafa2a,25.854000000000006,4.204,2176.0,15.122,6.813440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_efb143292450,25.854000000000003,4.16,2176.0,15.144,6.772190476190476,5.082329063508229,5.082329063508229,True,False,False,False
e_02a2816818cb,25.898000000000007,4.204,2176.0,15.099999999999998,6.811738095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_579946f9d3b7,25.81,4.12,2176.0,14.91,6.701892857142857,5.082329063508229,5.082329063508229,True,True,False,False
e_ff672209c50d,25.854000000000003,4.12,2176.0,14.866000000000001,6.697440476190477,5.12632906350823,5.12632906350823,True,True,False,False
e_1148e77861a8,25.854000000000003,4.164,2176.0,14.888000000000002,6.744190476190475,5.082329063508229,5.082329063508229,True,False,False,False
e_e8dac34c2854,25.898000000000003,4.164,2176.0,14.844,6.739738095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_a1f8abf20f1f,23.634,3.948,2176.0,14.888,6.475333333333333,4.252831324345475,4.252831324345475,True,False,False,False
e_b4ad9ccebbb4,23.722,3.9920000000000004,2176.0,14.975999999999999,6.5324285714285715,4.296831324345476,4.296831324345476,True,False,False,False
e_b4722acb4a36,23.722,3.948,2176.0,14.953999999999999,6.485678571428571,4.252831324345475,4.252831324345475,False,False,False,False
e_296a0e3325ae,23.81,3.9920000000000004,2176.0,15.042000000000002,6.54277380952381,4.296831324345476,4.296831324345476,False,False,False,False
e_0b40a4b7d924,23.634,3.7359999999999998,2176.0,15.143999999999998,6.295333333333333,4.251580193926854,4.251580193926854,True,False,False,False
e_07be79a9a626,23.722,3.7800000000000002,2176.0,15.232000000000001,6.352428571428572,4.295580193926853,4.295580193926853,True,False,False,False
e_1e290ce58f74,23.722,3.7359999999999998,2176.0,15.209999999999997,6.305678571428571,4.251580193926854,4.251580193926854,False,False,False,False
e_d270f4966388,23.81,3.7800000000000002,2176.0,15.298,6.3627738095238096,4.295580193926853,4.295580193926853,False,False,False,False
e_496da2d32f88,25.898,4.16,2176.0,15.254,6.786988095238095,5.082329063508229,5.082329063508229,True,False,False,False
e_47bd582cf337,25.942,4.204,2176.0,15.209999999999997,6.826535714285713,5.12632906350823,5.12632906350823,True,False,False,False
e_0c30aabde842,25.942,4.16,2176.0,15.232,6.785285714285714,5.082329063508229,5.082329063508229,True,False,False,False
e_0a2634534ffd,25.986000000000004,4.204,2176.0,15.187999999999999,6.824833333333332,5.12632906350823,5.12632906350823,True,False,False,False
e_e95e5696a2bc,25.898,4.12,2176.0,14.998000000000001,6.714988095238095,5.082329063508229,5.082329063508229,True,False,False,False
e_2b3b3d8bf9ef,25.942,4.12,2176.0,14.954,6.710535714285714,5.12632906350823,5.12632906350823,True,False,False,False
e_a98dd237a0c8,25.942,4.164,2176.0,14.975999999999999,6.757285714285714,5.082329063508229,5.082329063508229,True,False,False,False
e_5d4575b14be4,25.986,4.164,2176.0,14.932,6.752833333333333,5.12632906350823,5.12632906350823,True,False,False,False
e_0763104e153f,26.022000000000006,3.948,2176.0,14.844,6.526690476190476,4.971826802670983,4.971826802670983,True,False,False,False
e_0305efc36637,26.110000000000003,3.9920000000000004,2176.0,14.932000000000002,6.583785714285715,4.971826802670983,4.971826802670983,True,False,False,False
e_f3d45efe0e37,26.110000000000003,3.948,2176.0,14.91,6.5370357142857145,4.971826802670983,4.971826802670983,False,False,False,False
e_b7e9dfe34f5c,26.198000000000004,3.9920000000000004,2176.0,14.998000000000001,6.594130952380953,4.971826802670983,4.971826802670983,False,True,False,False
e_41002b07aeba,26.022000000000006,3.82,2176.0,15.099999999999998,6.430690476190476,4.971826802670983,4.971826802670983,True,False,False,False
e_d3590e02d777,26.110000000000003,3.82,2176.0,15.188,6.443785714285714,4.971826802670983,4.971826802670983,True,False,False,False
e_2d6c0e3cc0be,26.11,3.82,2176.0,15.166,6.441035714285714,4.971826802670983,4.971826802670983,False,False,False,False
e_81625c6cf126,26.197999999999997,3.82,2176.0,15.254,6.454130952380952,4.971826802670983,4.971826802670983,False,False,False,False
e_818e40e95a68,28.286,4.16,2176.0,15.209999999999999,6.838345238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_7f55fd0bb649,28.330000000000002,4.204,2176.0,15.166,6.877892857142857,5.12632906350823,5.12632906350823,True,True,False,False
e_ae68597165dc,28.330000000000005,4.16,2176.0,15.188,6.8366428571428575,5.082329063508229,5.082329063508229,True,False,False,False
e_1a71e656287d,28.374000000000002,4.204,2176.0,15.143999999999998,6.876190476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_fbdd62c04eeb,28.286,4.12,2176.0,14.954,6.766345238095238,5.082329063508229,5.082329063508229,True,False,False,False
e_e3a64177550f,28.330000000000002,4.12,2176.0,14.91,6.761892857142858,5.12632906350823,5.12632906350823,True,False,False,False
e_eab67471dd4a,28.330000000000002,4.164,2176.0,14.932000000000002,6.808642857142857,5.082329063508229,5.082329063508229,True,False,False,False
e_ce71bcb9ed1f,28.374000000000002,4.164,2176.0,14.888,6.804190476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_4944883d73d0,26.066000000000006,3.948,2176.0,14.8,6.5222380952380945,5.015826802670983,5.015826802670983,True,False,False,False
e_acb020339f80,26.154000000000007,3.9920000000000004,2176.0,14.888000000000002,6.579333333333334,5.015826802670983,5.015826802670983,True,False,False,False
e_4c6162cc0f56,26.154000000000003,3.948,2176.0,14.866000000000001,6.532583333333333,5.015826802670983,5.015826802670983,False,True,False,False
e_9931cac01668,26.242000000000004,3.9920000000000004,2176.0,14.954,6.589678571428572,5.015826802670983,5.015826802670983,False,False,False,False
e_2762bda5686c,26.066000000000003,3.864,2176.0,15.056000000000001,6.470238095238095,5.015826802670983,5.015826802670983,True,False,False,False
e_18fd4dacd29d,26.154000000000003,3.864,2176.0,15.144,6.4833333333333325,5.015826802670983,5.015826802670983,True,False,False,False
e_ba7037151137,26.154,3.864,2176.0,15.122,6.480583333333333,5.015826802670983,5.015826802670983,False,False,False,False
e_29cb74034800,26.242,3.864,2176.0,15.209999999999999,6.493678571428571,5.015826802670983,5.015826802670983,False,False,False,False
e_02419c9708d0,28.330000000000002,4.16,2176.0,15.166,6.833892857142857,5.082329063508229,5.082329063508229,True,False,False,False
e_67f60e69d162,28.374000000000002,4.204,2176.0,15.122,6.873440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_fcf9556e36de,28.374000000000006,4.16,2176.0,15.144,6.832190476190476,5.082329063508229,5.082329063508229,True,False,False,False
e_e8e8a104a056,28.418000000000003,4.204,2176.0,15.099999999999998,6.871738095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_4aa74527d0a3,28.330000000000002,4.12,2176.0,14.91,6.761892857142858,5.082329063508229,5.082329063508229,True,False,False,False
e_657a79ce3b9c,28.374,4.12,2176.0,14.866000000000001,6.757440476190476,5.12632906350823,5.12632906350823,True,False,False,False
e_f54786a627e4,28.374000000000002,4.164,2176.0,14.887999999999998,6.804190476190476,5.082329063508229,5.082329063508229,True,False,False,False
e_ba68e3a090e3,28.418000000000003,4.164,2176.0,14.844,6.799738095238095,5.12632906350823,5.12632906350823,True,False,False,False
e_d7cb73e4ae01,26.110000000000003,3.948,2176.0,14.910000000000002,6.5370357142857145,4.971826802670983,4.971826802670983,False,False,False,False
e_01692f0ba183,26.198000000000004,3.9920000000000004,2176.0,14.998000000000001,6.594130952380953,4.971826802670983,4.971826802670983,False,False,False,False
e_f7ac7679007c,26.198000000000004,3.948,2176.0,14.976,6.547380952380952,4.971826802670983,4.971826802670983,False,False,False,False
