permutation,num_realizations,bfs_state_id,bfs_state_bits,bfs_cross_count,bfs_wil_db,bfs_total_il_db,bfs_worst_input,bfs_worst_output,bfs_worst_path_id,opt_state_id,opt_state_bits,opt_cross_count,opt_wil_db,opt_total_il_db,opt_worst_input,opt_worst_output,opt_worst_path_id,delta_wil_db,relative_improvement_percent,num_optimal_states,num_exact_optimal_states,assignment_wil_range_db
"[3, 2, 7, 5, 0, 4, 6, 1]",2,108818,01001000100101011,7,4.661364439063363,30.84766444125394,7,1,157,108818,01001000100101011,7,4.661364439063363,30.84766444125394,7,1,157,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 0, 6, 1, 4]",2,125366,01101101100101111,11,4.440195121271597,31.429655397904956,4,0,109,125366,01101101100101111,11,4.440195121271597,31.429655397904956,4,0,109,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 0, 6, 4, 1]",2,125374,01111101100101111,12,4.440195121271597,31.57515313706771,4,0,109,125374,01111101100101111,12,4.440195121271597,31.57515313706771,4,0,109,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 1, 0, 4, 6]",4,125338,01011001100101111,10,4.543154214958167,31.2841576587422,5,0,120,125338,01011001100101111,10,4.543154214958167,31.2841576587422,5,0,120,0.0,0.0,2,2,0.14200000000000035
"[3, 2, 7, 5, 1, 0, 6, 4]",4,125330,01001001100101111,9,4.543154214958167,31.138659919579446,5,0,120,125330,01001001100101111,9,4.543154214958167,31.138659919579446,5,0,120,0.0,0.0,2,2,0.14200000000000035
"[3, 2, 7, 5, 1, 4, 0, 6]",2,125210,01011000100101111,9,4.31344625169022,31.138659919579446,6,0,147,125210,01011000100101111,9,4.31344625169022,31.138659919579446,6,0,147,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 1, 4, 6, 0]",2,125202,01001000100101111,8,4.416405345376791,30.993162180416693,7,0,158,125202,01001000100101111,8,4.416405345376791,30.993162180416693,7,0,158,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 1, 6, 0, 4]",2,108982,01101101100101011,10,4.6851542149581675,31.284157658742203,4,1,108,108982,01101101100101011,10,4.6851542149581675,31.284157658742203,4,1,108,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 1, 6, 4, 0]",2,108990,01111101100101011,11,4.6851542149581675,31.429655397904956,4,1,108,108990,01111101100101011,11,4.6851542149581675,31.429655397904956,4,1,108,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 4, 0, 1, 6]",2,108830,01111000100101011,9,4.55840534537679,31.138659919579446,6,1,146,108830,01111000100101011,9,4.55840534537679,31.138659919579446,6,1,146,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 4, 0, 6, 1]",2,108822,01101000100101011,8,4.661364439063363,30.993162180416693,7,1,157,108822,01101000100101011,8,4.661364439063363,30.993162180416693,7,1,157,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 4, 1, 0, 6]",2,125214,01111000100101111,10,4.31344625169022,31.284157658742203,6,0,147,125214,01111000100101111,10,4.31344625169022,31.284157658742203,6,0,147,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 4, 1, 6, 0]",2,125206,01101000100101111,9,4.416405345376791,31.138659919579446,7,0,158,125206,01101000100101111,9,4.416405345376791,31.138659919579446,7,0,158,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 4, 6, 0, 1]",4,108854,01101100100101011,9,4.661364439063363,31.138659919579446,7,1,157,125246,01111100100101111,11,4.31344625169022,31.429655397904956,6,0,147,0.3479181873731436,7.4638701161725285,2,2,0.3479181873731436
"[3, 2, 7, 5, 4, 6, 1, 0]",4,125238,01101100100101111,10,4.416405345376791,31.284157658742203,7,0,158,125238,01101100100101111,10,4.416405345376791,31.284157658742203,7,0,158,0.0,0.0,2,2,0.14199999999999857
"[3, 2, 7, 5, 6, 0, 1, 4]",2,125362,01001101100101111,10,4.543154214958167,31.2841576587422,5,0,120,125362,01001101100101111,10,4.543154214958167,31.2841576587422,5,0,120,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 6, 0, 4, 1]",2,125370,01011101100101111,11,4.543154214958167,31.429655397904952,5,0,120,125370,01011101100101111,11,4.543154214958167,31.429655397904952,5,0,120,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 6, 1, 0, 4]",2,108978,01001101100101011,9,4.78811330864474,31.138659919579446,5,1,119,108978,01001101100101011,9,4.78811330864474,31.138659919579446,5,1,119,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 6, 1, 4, 0]",2,108986,01011101100101011,10,4.78811330864474,31.284157658742203,5,1,119,108986,01011101100101011,10,4.78811330864474,31.284157658742203,5,1,119,0.0,0.0,2,2,0.0
"[3, 2, 7, 5, 6, 4, 0, 1]",4,108850,01001100100101011,8,4.661364439063363,30.993162180416693,7,1,157,125242,01011100100101111,10,4.31344625169022,31.284157658742203,6,0,147,0.3479181873731436,7.4638701161725285,2,2,0.3479181873731436
"[3, 2, 7, 5, 6, 4, 1, 0]",4,125234,01001100100101111,9,4.416405345376791,31.138659919579446,7,0,158,125234,01001100100101111,9,4.416405345376791,31.138659919579446,7,0,158,0.0,0.0,2,2,0.14199999999999857
"[3, 2, 7, 6, 0, 1, 4, 5]",8,47778,01000101010111010,8,4.78811330864474,30.99316218041669,5,1,119,64166,01100101010111110,10,4.440195121271597,31.284157658742203,4,0,109,0.34791818737314273,7.2662897668898285,4,4,0.34791818737314273
"[3, 2, 7, 6, 0, 1, 5, 4]",8,113314,01000101010111011,9,4.78811330864474,31.138659919579446,5,1,119,129702,01100101010111111,11,4.440195121271597,31.429655397904956,4,0,109,0.34791818737314273,7.2662897668898285,4,4,0.34791818737314273
"[3, 2, 7, 6, 0, 4, 1, 5]",4,113194,01010100010111011,9,4.55840534537679,31.138659919579446,6,1,146,64134,01100001010111110,9,4.440195121271597,31.138659919579446,4,0,109,0.11821022410519255,2.5932363436060664,2,2,0.11821022410519255
"[3, 2, 7, 6, 0, 4, 5, 1]",4,113186,01000100010111011,8,4.661364439063363,30.993162180416693,7,1,157,64142,01110001010111110,10,4.440195121271597,31.284157658742203,4,0,109,0.22116931779176596,4.744733450538934,2,2,0.22116931779176596
"[3, 2, 7, 6, 0, 5, 1, 4]",4,47658,01010100010111010,8,4.55840534537679,30.99316218041669,6,1,146,129670,01100001010111111,10,4.440195121271597,31.284157658742203,4,0,109,0.11821022410519255,2.5932363436060664,2,2,0.11821022410519255
"[3, 2, 7, 6, 0, 5, 4, 1]",4,47650,01000100010111010,7,4.661364439063363,30.847664441253936,7,1,157,129678,01110001010111111,11,4.440195121271597,31.429655397904952,4,0,109,0.22116931779176596,4.744733450538934,2,2,0.22116931779176596
"[3, 2, 7, 6, 1, 0, 4, 5]",8,64162,01000101010111110,9,4.543154214958167,31.138659919579446,5,0,120,64162,01000101010111110,9,4.543154214958167,31.138659919579446,5,0,120,0.0,0.0,4,4,0.14200000000000035
"[3, 2, 7, 6, 1, 0, 5, 4]",8,129698,01000101010111111,10,4.543154214958167,31.2841576587422,5,0,120,129698,01000101010111111,10,4.543154214958167,31.2841576587422,5,0,120,0.0,0.0,4,4,0.14200000000000035
"[3, 2, 7, 6, 1, 4, 0, 5]",4,129578,01010100010111111,10,4.31344625169022,31.284157658742203,6,0,147,129578,01010100010111111,10,4.31344625169022,31.284157658742203,6,0,147,0.0,0.0,2,2,0.37170796326794786
"[3, 2, 7, 6, 1, 4, 5, 0]",4,129570,01000100010111111,9,4.416405345376791,31.138659919579446,7,0,158,129570,01000100010111111,9,4.416405345376791,31.138659919579446,7,0,158,0.0,0.0,2,2,0.2687488695813762
"[3, 2, 7, 6, 1, 5, 0, 4]",4,64042,01010100010111110,9,4.31344625169022,31.138659919579446,6,0,147,64042,01010100010111110,9,4.31344625169022,31.138659919579446,6,0,147,0.0,0.0,2,2,0.37170796326794786
"[3, 2, 7, 6, 1, 5, 4, 0]",4,64034,01000100010111110,8,4.416405345376791,30.993162180416693,7,0,158,64034,01000100010111110,8,4.416405345376791,30.993162180416693,7,0,158,0.0,0.0,2,2,0.2687488695813762
"[3, 2, 7, 6, 4, 0, 1, 5]",4,64130,01000001010111110,8,4.543154214958167,30.99316218041669,5,0,120,64130,01000001010111110,8,4.543154214958167,30.99316218041669,5,0,120,0.0,0.0,2,2,0.015251130418622694
"[3, 2, 7, 6, 4, 0, 5, 1]",4,64138,01010001010111110,9,4.543154214958167,31.138659919579446,5,0,120,64138,01010001010111110,9,4.543154214958167,31.138659919579446,5,0,120,0.0,0.0,2,2,0.1182102241051961
"[3, 2, 7, 6, 4, 1, 0, 5]",4,47746,01000001010111010,7,4.78811330864474,30.847664441253933,5,1,119,129582,01110100010111111,11,4.31344625169022,31.429655397904956,6,0,147,0.4746670569545204,9.913446619935428,2,2,0.4746670569545204
"[3, 2, 7, 6, 4, 1, 5, 0]",4,47754,01010001010111010,8,4.78811330864474,30.99316218041669,5,1,119,129574,01100100010111111,10,4.416405345376791,31.284157658742203,7,0,158,0.37170796326794875,7.7631404962126815,2,2,0.37170796326794875
"[3, 2, 7, 6, 4, 5, 0, 1]",8,47618,01000000010111010,6,4.661364439063363,30.702166702091183,7,1,157,64010,01010000010111110,8,4.332278104762015,30.99316218041669,7,1,169,0.3290863343013486,7.059871387517469,4,4,0.3290863343013486
"[3, 2, 7, 6, 4, 5, 1, 0]",8,64002,01000000010111110,7,4.416405345376791,30.847664441253936,7,0,158,64002,01000000010111110,7,4.416405345376791,30.847664441253936,7,0,158,0.0,0.0,4,4,0.14199999999999857
"[3, 2, 7, 6, 5, 0, 1, 4]",4,129666,01000001010111111,9,4.543154214958167,31.138659919579446,5,0,120,129666,01000001010111111,9,4.543154214958167,31.138659919579446,5,0,120,0.0,0.0,2,2,0.015251130418622694
"[3, 2, 7, 6, 5, 0, 4, 1]",4,129674,01010001010111111,10,4.543154214958167,31.284157658742195,5,0,120,129674,01010001010111111,10,4.543154214958167,31.284157658742195,5,0,120,0.0,0.0,2,2,0.1182102241051961
"[3, 2, 7, 6, 5, 1, 0, 4]",4,113282,01000001010111011,8,4.78811330864474,30.99316218041669,5,1,119,64046,01110100010111110,10,4.31344625169022,31.284157658742203,6,0,147,0.4746670569545204,9.913446619935428,2,2,0.4746670569545204
"[3, 2, 7, 6, 5, 1, 4, 0]",4,113290,01010001010111011,9,4.78811330864474,31.138659919579446,5,1,119,64038,01100100010111110,9,4.416405345376791,31.138659919579446,7,0,158,0.37170796326794875,7.7631404962126815,2,2,0.37170796326794875
"[3, 2, 7, 6, 5, 4, 0, 1]",8,113154,01000000010111011,7,4.661364439063363,30.847664441253936,7,1,157,129546,01010000010111111,9,4.332278104762015,31.138659919579446,7,1,169,0.3290863343013486,7.059871387517469,4,4,0.3290863343013486
"[3, 2, 7, 6, 5, 4, 1, 0]",8,129538,01000000010111111,8,4.416405345376791,30.993162180416693,7,0,158,129538,01000000010111111,8,4.416405345376791,30.993162180416693,7,0,158,0.0,0.0,4,4,0.14199999999999857
"[3, 4, 0, 1, 2, 5, 6, 7]",8,111620,00100000001011011,6,4.692615569481987,30.70216670209118,3,1,68,28931,11000000100011100,6,4.455529235180639,30.702166702091183,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 2, 5, 7, 6]",8,111628,00110000001011011,7,4.692615569481987,30.847664441253933,3,1,68,28939,11010000100011100,7,4.455529235180639,30.84766444125394,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 2, 6, 5, 7]",4,111652,00100100001011011,7,4.692615569481987,30.847664441253933,3,1,68,128038,01100100001011111,9,4.499109957833809,31.138659919579446,4,2,104,0.19350561164817748,4.123619520563846,2,2,0.19350561164817748
"[3, 4, 0, 1, 2, 6, 7, 5]",4,111660,00110100001011011,8,4.692615569481987,30.99316218041669,3,1,68,128046,01110100001011111,10,4.499109957833809,31.2841576587422,4,2,104,0.19350561164817748,4.123619520563846,2,2,0.19350561164817748
"[3, 4, 0, 1, 2, 7, 5, 6]",4,12681,10010001100011000,6,4.692615569481987,30.702166702091183,3,1,68,29067,11010001100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 2, 7, 6, 5]",4,12673,10000001100011000,5,4.692615569481987,30.556668962928427,3,1,68,29059,11000001100011100,7,4.455529235180639,30.847664441253936,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 5, 2, 6, 7]",8,111616,00000000001011011,5,4.692615569481987,30.556668962928427,3,1,68,28935,11100000100011100,7,4.455529235180639,30.84766444125394,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 5, 2, 7, 6]",8,111624,00010000001011011,6,4.692615569481987,30.702166702091183,3,1,68,28943,11110000100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 5, 6, 2, 7]",4,12581,10100100100011000,6,4.692615569481987,30.702166702091183,3,1,68,28967,11100100100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 5, 6, 7, 2]",4,12589,10110100100011000,7,4.692615569481987,30.84766444125394,3,1,68,28975,11110100100011100,9,4.455529235180639,31.138659919579446,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 5, 7, 2, 6]",4,111752,00010001001011011,7,4.692615569481987,30.847664441253936,3,1,68,128138,01010001001011111,9,4.517858827415188,31.138659919579446,6,2,153,0.1747567420667986,3.7240796625940065,2,2,0.1747567420667986
"[3, 4, 0, 1, 5, 7, 6, 2]",4,111744,00000001001011011,6,4.692615569481987,30.70216670209118,3,1,68,128130,01000001001011111,8,4.620817921101759,30.99316218041669,7,2,164,0.07179764838022784,1.5300134289106813,2,2,0.07179764838022784
"[3, 4, 0, 1, 6, 2, 5, 7]",4,111648,00000100001011011,6,4.692615569481987,30.70216670209118,3,1,68,128034,01000100001011111,8,4.602069051520382,30.99316218041669,5,2,115,0.09054651796160496,1.9295532868804826,2,2,0.09054651796160496
"[3, 4, 0, 1, 6, 2, 7, 5]",4,111656,00010100001011011,7,4.692615569481987,30.847664441253933,3,1,68,128042,01010100001011111,9,4.602069051520382,31.138659919579446,5,2,115,0.09054651796160496,1.9295532868804826,2,2,0.09054651796160496
"[3, 4, 0, 1, 6, 5, 2, 7]",4,12577,10000100100011000,5,4.692615569481987,30.556668962928427,3,1,68,28963,11000100100011100,7,4.455529235180639,30.847664441253936,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 6, 5, 7, 2]",4,12585,10010100100011000,6,4.692615569481987,30.702166702091183,3,1,68,28971,11010100100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 6, 7, 2, 5]",8,111784,00010101001011011,8,4.692615569481987,30.99316218041669,3,1,68,29091,11000101100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 6, 7, 5, 2]",8,111776,00000101001011011,7,4.692615569481987,30.847664441253936,3,1,68,29099,11010101100011100,9,4.455529235180639,31.13865991957945,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 7, 2, 5, 6]",4,12685,10110001100011000,7,4.692615569481987,30.84766444125394,3,1,68,29071,11110001100011100,9,4.455529235180639,31.13865991957945,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 7, 2, 6, 5]",4,12677,10100001100011000,6,4.692615569481987,30.702166702091183,3,1,68,29063,11100001100011100,8,4.455529235180639,30.993162180416693,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 7, 5, 2, 6]",4,111756,00110001001011011,8,4.692615569481987,30.99316218041669,3,1,68,128142,01110001001011111,10,4.517858827415188,31.284157658742203,6,2,153,0.1747567420667986,3.7240796625940065,2,2,0.1747567420667986
"[3, 4, 0, 1, 7, 5, 6, 2]",4,111748,00100001001011011,7,4.692615569481987,30.847664441253936,3,1,68,128134,01100001001011111,9,4.620817921101759,31.138659919579446,7,2,164,0.07179764838022784,1.5300134289106813,2,2,0.07179764838022784
"[3, 4, 0, 1, 7, 6, 2, 5]",8,111788,00110101001011011,9,4.692615569481987,31.138659919579446,3,1,68,29095,11100101100011100,9,4.455529235180639,31.138659919579446,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 1, 7, 6, 5, 2]",8,111780,00100101001011011,8,4.692615569481987,30.99316218041669,3,1,68,29103,11110101100011100,10,4.455529235180639,31.284157658742203,3,1,80,0.23708633430134807,5.0523280842184946,1,1,0.6220829834904169
"[3, 4, 0, 2, 1, 5, 6, 7]",4,103428,00100000001010011,5,4.998571312357628,30.556668962928427,3,2,67,24835,11000000100001100,5,4.495155385821731,30.556668962928427,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 1, 5, 7, 6]",4,103436,00110000001010011,6,4.998571312357628,30.702166702091183,3,2,67,24843,11010000100001100,6,4.495155385821731,30.702166702091183,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 1, 6, 5, 7]",2,103460,00100100001010011,6,4.998571312357628,30.702166702091183,3,2,67,103460,00100100001010011,6,4.998571312357628,30.702166702091183,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 1, 6, 7, 5]",2,103468,00110100001010011,7,4.998571312357628,30.847664441253936,3,2,67,103468,00110100001010011,7,4.998571312357628,30.847664441253936,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 1, 7, 5, 6]",2,24971,11010001100001100,7,4.495155385821731,30.84766444125394,3,2,77,24971,11010001100001100,7,4.495155385821731,30.84766444125394,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 1, 7, 6, 5]",2,24963,11000001100001100,6,4.495155385821731,30.702166702091183,3,2,77,24963,11000001100001100,6,4.495155385821731,30.702166702091183,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 5, 1, 6, 7]",4,103424,00000000001010011,4,4.998571312357628,30.411171223765674,3,2,67,24839,11100000100001100,6,4.495155385821731,30.702166702091183,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 5, 1, 7, 6]",4,103432,00010000001010011,5,4.998571312357628,30.55666896292843,3,2,67,24847,11110000100001100,7,4.495155385821731,30.84766444125394,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 5, 6, 1, 7]",2,24871,11100100100001100,7,4.495155385821731,30.847664441253936,3,2,77,24871,11100100100001100,7,4.495155385821731,30.847664441253936,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 5, 6, 7, 1]",2,24879,11110100100001100,8,4.495155385821731,30.99316218041669,3,2,77,24879,11110100100001100,8,4.495155385821731,30.99316218041669,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 5, 7, 1, 6]",2,103560,00010001001010011,6,4.998571312357628,30.702166702091183,3,2,67,103560,00010001001010011,6,4.998571312357628,30.702166702091183,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 5, 7, 6, 1]",2,103552,00000001001010011,5,4.998571312357628,30.556668962928427,3,2,67,103552,00000001001010011,5,4.998571312357628,30.556668962928427,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 6, 1, 5, 7]",2,103456,00000100001010011,5,4.998571312357628,30.556668962928427,3,2,67,103456,00000100001010011,5,4.998571312357628,30.556668962928427,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 6, 1, 7, 5]",2,103464,00010100001010011,6,4.998571312357628,30.702166702091183,3,2,67,103464,00010100001010011,6,4.998571312357628,30.702166702091183,3,2,67,0.0,0.0,2,2,0.0
"[3, 4, 0, 2, 6, 5, 1, 7]",2,24867,11000100100001100,6,4.495155385821731,30.702166702091183,3,2,77,24867,11000100100001100,6,4.495155385821731,30.702166702091183,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 6, 5, 7, 1]",2,24875,11010100100001100,7,4.495155385821731,30.847664441253936,3,2,77,24875,11010100100001100,7,4.495155385821731,30.847664441253936,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 6, 7, 1, 5]",4,103592,00010101001010011,7,4.998571312357628,30.847664441253936,3,2,67,24995,11000101100001100,7,4.495155385821731,30.847664441253936,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 6, 7, 5, 1]",4,103584,00000101001010011,6,4.998571312357628,30.702166702091183,3,2,67,25003,11010101100001100,8,4.495155385821731,30.993162180416693,3,2,77,0.5034159265358973,10.071196249443043,1,1,0.5824568328493251
"[3, 4, 0, 2, 7, 1, 5, 6]",2,24975,11110001100001100,8,4.495155385821731,30.993162180416693,3,2,77,24975,11110001100001100,8,4.495155385821731,30.993162180416693,3,2,77,0.0,0.0,1,1,0.5824568328493251
"[3, 4, 0, 2, 7, 1, 6, 5]",2,24967,11100001100001100,7,4.495155385821731,30.847664441253936,3,2,77,24967,11100001100001100,7,4.495155385821731,30.847664441253936,3,2,77,0.0,0.0,1,1,0.5824568328493251
