record_type,topology,N,config,layout_mode,crossing_index,edge_a,edge_b,x_um,y_um,nearest_crossing_distance_um,edge_a_arm_before_um,edge_a_arm_after_um,edge_b_arm_before_um,edge_b_arm_after_um,min_arm_clearance_um,arm_violation_5um,crossing_spacing_violation_5um,any_violation_5um,arm_violation_10um,crossing_spacing_violation_10um,any_violation_10um,arm_violation_15um,crossing_spacing_violation_15um,any_violation_15um
crossing,padded_benes,12,C_db_realistic,template,197,input:w11->padded_benes_16x16_s0_w10_11.add,input:w12->padded_benes_16x16_s0_w12_13.in,661.0,428.0,16.0,296.0,64.0,56.0,144.0,56.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,198,input:w11->padded_benes_16x16_s0_w10_11.add,input:w12->padded_benes_16x16_s0_w12_13.in,933.0,300.0,8.0,236.0,168.0,8.0,104.0,8.0,0,0,0,1,1,1,1,1,1
crossing,padded_benes,12,C_db_realistic,template,199,input:w11->padded_benes_16x16_s0_w10_11.add,input:w12->padded_benes_16x16_s0_w12_13.in,1157.0,300.0,24.0,32.0,112.0,44.0,168.0,32.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,200,input:w11->padded_benes_16x16_s0_w10_11.add,input:w13->padded_benes_16x16_s0_w12_13.add,445.0,236.0,16.0,108.0,104.0,16.0,128.0,16.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,201,input:w11->padded_benes_16x16_s0_w10_11.add,input:w13->padded_benes_16x16_s0_w12_13.add,661.0,364.0,16.0,232.0,128.0,40.0,144.0,40.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,202,input:w11->padded_benes_16x16_s0_w10_11.add,input:w13->padded_benes_16x16_s0_w12_13.add,933.0,236.0,8.0,300.0,104.0,16.0,104.0,16.0,0,0,0,0,1,1,0,1,1
crossing,padded_benes,12,C_db_realistic,template,203,input:w11->padded_benes_16x16_s0_w10_11.add,input:w13->padded_benes_16x16_s0_w12_13.add,1125.0,280.0,8.0,148.0,20.0,136.0,24.0,20.0,0,0,0,0,1,1,0,1,1
crossing,padded_benes,12,C_db_realistic,template,204,input:w11->padded_benes_16x16_s0_w10_11.add,input:w14->padded_benes_16x16_s0_w14_15.in,445.0,172.0,16.0,172.0,40.0,40.0,128.0,40.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,205,input:w11->padded_benes_16x16_s0_w10_11.add,input:w14->padded_benes_16x16_s0_w14_15.in,661.0,300.0,16.0,168.0,192.0,24.0,144.0,24.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,206,input:w11->padded_benes_16x16_s0_w10_11.add,input:w14->padded_benes_16x16_s0_w14_15.in,933.0,172.0,60.92618484691127,364.0,40.0,24.0,104.0,24.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,207,input:w11->padded_benes_16x16_s0_w10_11.add,input:w14->padded_benes_16x16_s0_w14_15.in,1125.0,216.0,8.0,84.0,84.0,136.0,16.0,16.0,0,0,0,0,1,1,0,1,1
crossing,padded_benes,12,C_db_realistic,template,208,input:w11->padded_benes_16x16_s0_w10_11.add,input:w15->padded_benes_16x16_s0_w14_15.add,661.0,236.0,64.0,104.0,256.0,8.0,144.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,209,input:w11->padded_benes_16x16_s0_w10_11.add,input:w15->padded_benes_16x16_s0_w14_15.add,1125.0,152.0,50.11985634456667,20.0,148.0,136.0,8.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,210,input:w11->padded_benes_16x16_s0_w10_11.add,input:w15->padded_benes_16x16_s0_w14_15.add,525.0,132.0,64.0,80.0,136.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,211,input:w11->padded_benes_16x16_s0_w10_11.add,input:w15->padded_benes_16x16_s0_w14_15.add,989.0,132.0,64.0,56.0,136.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,212,input:w12->padded_benes_16x16_s0_w12_13.in,input:w13->padded_benes_16x16_s0_w12_13.add,189.0,132.0,24.0,8.0,224.0,52.0,64.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,213,input:w12->padded_benes_16x16_s0_w12_13.in,input:w13->padded_benes_16x16_s0_w12_13.add,1527.0,164.0,74.0,178.0,10.0,20.0,36.0,10.0,0,0,0,0,0,0,1,0,1
crossing,padded_benes,12,C_db_realistic,template,214,input:w12->padded_benes_16x16_s0_w12_13.in,input:w13->padded_benes_16x16_s0_w12_13.add,61.0,164.0,128.0,29.0,120.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,215,input:w12->padded_benes_16x16_s0_w12_13.in,input:w13->padded_benes_16x16_s0_w12_13.add,1453.0,164.0,74.0,104.0,84.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,216,input:w12->padded_benes_16x16_s0_w12_13.in,input:w14->padded_benes_16x16_s0_w14_15.in,413.0,172.0,16.0,40.0,128.0,8.0,160.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,217,input:w12->padded_benes_16x16_s0_w12_13.in,input:w14->padded_benes_16x16_s0_w14_15.in,1349.0,152.0,26.832815729997478,20.0,12.0,128.0,24.0,12.0,0,0,0,0,0,0,1,0,1
crossing,padded_benes,12,C_db_realistic,template,218,input:w12->padded_benes_16x16_s0_w12_13.in,input:w14->padded_benes_16x16_s0_w14_15.in,293.0,132.0,64.0,112.0,120.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,219,input:w12->padded_benes_16x16_s0_w12_13.in,input:w14->padded_benes_16x16_s0_w14_15.in,1221.0,132.0,64.0,64.0,128.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,220,input:w13->padded_benes_16x16_s0_w12_13.add,input:w14->padded_benes_16x16_s0_w14_15.in,189.0,108.0,24.0,76.0,40.0,24.0,152.0,24.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,221,input:w13->padded_benes_16x16_s0_w12_13.add,input:w14->padded_benes_16x16_s0_w14_15.in,429.0,172.0,16.0,104.0,64.0,24.0,144.0,24.0,0,0,0,0,0,0,0,0,0
crossing,padded_benes,12,C_db_realistic,template,222,input:w13->padded_benes_16x16_s0_w12_13.add,input:w14->padded_benes_16x16_s0_w14_15.in,1149.0,108.0,50.11985634456667,172.0,40.0,8.0,120.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,223,input:w13->padded_benes_16x16_s0_w12_13.add,input:w14->padded_benes_16x16_s0_w14_15.in,1373.0,140.0,26.832815729997478,16.0,128.0,12.0,104.0,12.0,0,0,0,0,0,0,1,0,1
crossing,padded_benes,12,C_db_realistic,template,224,input:w13->padded_benes_16x16_s0_w12_13.add,input:w15->padded_benes_16x16_s0_w14_15.add,429.0,108.0,64.0,40.0,128.0,8.0,144.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,225,input:w13->padded_benes_16x16_s0_w12_13.add,input:w15->padded_benes_16x16_s0_w14_15.add,1357.0,88.0,54.405882034941776,20.0,52.0,136.0,8.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,226,input:w13->padded_benes_16x16_s0_w12_13.add,input:w15->padded_benes_16x16_s0_w14_15.add,293.0,68.0,64.0,104.0,136.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,227,input:w13->padded_benes_16x16_s0_w12_13.add,input:w15->padded_benes_16x16_s0_w14_15.add,1221.0,68.0,64.0,72.0,136.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,228,input:w14->padded_benes_16x16_s0_w14_15.in,input:w15->padded_benes_16x16_s0_w14_15.add,165.0,56.0,57.271284253105414,20.0,52.0,104.0,8.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,229,input:w14->padded_benes_16x16_s0_w14_15.in,input:w15->padded_benes_16x16_s0_w14_15.add,1527.0,36.0,74.0,154.0,10.0,20.0,36.0,10.0,0,0,0,0,0,0,1,0,1
crossing,padded_benes,12,C_db_realistic,template,230,input:w14->padded_benes_16x16_s0_w14_15.in,input:w15->padded_benes_16x16_s0_w14_15.add,61.0,36.0,105.90561835898981,29.0,104.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,padded_benes,12,C_db_realistic,template,231,input:w14->padded_benes_16x16_s0_w14_15.in,input:w15->padded_benes_16x16_s0_w14_15.add,1453.0,36.0,74.0,80.0,84.0,8.0,20.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,3,B_db_placeholder,astar,0,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,40.0,100.0,141.42842712835352,20.0,141.0,8.0,13.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,3,B_db_placeholder,astar,1,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,397.0,113.0,138.10141201305655,13.0,15.0,357.0,11.0,11.0,0,0,0,0,0,0,1,0,1
crossing,waksman,3,B_db_placeholder,astar,2,input:w0->waksman_3x3_s0_w0_1.in,input:w2->waksman_3x3_s1_w0_2.add,181.0,89.0,80.0,11.0,21.0,5.0,123.0,5.0,0,0,0,1,0,1,1,0,1
crossing,waksman,3,B_db_placeholder,astar,3,input:w0->waksman_3x3_s0_w0_1.in,input:w2->waksman_3x3_s1_w0_2.add,261.0,89.0,80.0,21.0,11.0,85.0,43.0,11.0,0,0,0,0,0,0,1,0,1
crossing,waksman,3,C_db_realistic,astar,0,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,57.0,100.0,139.71399357258383,37.0,124.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,3,C_db_realistic,astar,1,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,241.0,68.0,21.0,60.0,20.0,45.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,3,C_db_realistic,astar,2,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,329.0,100.0,48.83646178829912,68.0,68.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,3,C_db_realistic,astar,3,input:w0->waksman_3x3_s0_w0_1.in,input:w1->waksman_3x3_s0_w0_1.add,392.0,100.0,63.0,131.0,5.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,3,C_db_realistic,astar,4,input:w0->waksman_3x3_s0_w0_1.in,input:w2->waksman_3x3_s1_w0_2.add,261.0,89.0,20.0,21.0,11.0,68.0,35.0,11.0,0,0,0,0,0,0,1,0,1
crossing,waksman,3,C_db_realistic,astar,5,input:w0->waksman_3x3_s0_w0_1.in,input:w2->waksman_3x3_s1_w0_2.add,193.0,68.0,48.0,12.0,68.0,4.0,21.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,3,C_db_realistic,astar,6,input:w1->waksman_3x3_s0_w0_1.add,input:w2->waksman_3x3_s1_w0_2.add,241.0,89.0,20.0,24.0,25.0,48.0,55.0,24.0,0,0,0,0,0,0,0,0,0
crossing,waksman,3,C_db_realistic,astar,7,input:w1->waksman_3x3_s0_w0_1.add,input:w2->waksman_3x3_s1_w0_2.add,296.0,64.0,43.01162633521314,55.0,101.0,25.0,64.0,25.0,0,0,0,0,0,0,0,0,0
crossing,waksman,4,B_db_placeholder,astar,0,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,40.0,164.0,104.0,20.0,141.0,8.0,13.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,B_db_placeholder,astar,1,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,144.0,164.0,38.600518131237564,124.0,37.0,13.0,96.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,4,B_db_placeholder,astar,2,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,312.0,164.0,52.172789842982326,51.0,85.0,8.0,13.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,B_db_placeholder,astar,3,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,397.0,177.0,85.98837130682264,13.0,15.0,85.0,30.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,4,B_db_placeholder,astar,4,input:w0->waksman_4x4_s0_w0_1.in,input:w2->waksman_4x4_s0_w2_3.in,181.0,153.0,38.600518131237564,11.0,21.0,5.0,123.0,5.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,B_db_placeholder,astar,5,input:w0->waksman_4x4_s0_w0_1.in,input:w2->waksman_4x4_s0_w2_3.in,261.0,153.0,52.172789842982326,21.0,11.0,85.0,43.0,11.0,0,0,0,0,0,0,1,0,1
crossing,waksman,4,B_db_placeholder,astar,6,input:w1->waksman_4x4_s0_w0_1.add,input:w2->waksman_4x4_s0_w2_3.in,144.0,81.0,30.610455730027933,96.0,13.0,19.0,117.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,4,B_db_placeholder,astar,7,input:w1->waksman_4x4_s0_w0_1.add,input:w2->waksman_4x4_s0_w2_3.in,304.0,68.0,24.0,160.0,93.0,85.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,B_db_placeholder,astar,8,input:w1->waksman_4x4_s0_w0_1.add,input:w3->waksman_4x4_s0_w2_3.add,176.0,68.0,13.0,32.0,221.0,8.0,21.0,8.0,0,0,0,1,0,1,1,1,1
crossing,waksman,4,B_db_placeholder,astar,9,input:w1->waksman_4x4_s0_w0_1.add,input:w3->waksman_4x4_s0_w2_3.add,280.0,68.0,24.0,136.0,117.0,21.0,68.0,21.0,0,0,0,0,0,0,0,0,0
crossing,waksman,4,B_db_placeholder,astar,10,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,40.0,36.0,87.55569655939013,20.0,85.0,8.0,21.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,B_db_placeholder,astar,11,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,125.0,57.0,30.610455730027933,21.0,24.0,85.0,27.0,21.0,0,0,0,0,0,0,0,0,0
crossing,waksman,4,B_db_placeholder,astar,12,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,176.0,81.0,13.0,51.0,85.0,21.0,8.0,8.0,0,0,0,1,0,1,1,1,1
crossing,waksman,4,B_db_placeholder,astar,13,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,261.0,89.0,28.319604517012593,8.0,35.0,85.0,19.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,0,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,57.0,164.0,63.0,37.0,124.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,1,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,120.0,164.0,63.0,100.0,61.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,2,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,329.0,164.0,63.0,68.0,68.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,3,input:w0->waksman_4x4_s0_w0_1.in,input:w1->waksman_4x4_s0_w0_1.add,392.0,164.0,63.0,131.0,5.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,4,input:w0->waksman_4x4_s0_w0_1.in,input:w2->waksman_4x4_s0_w2_3.in,193.0,132.0,63.0,12.0,68.0,4.0,21.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,5,input:w0->waksman_4x4_s0_w0_1.in,input:w2->waksman_4x4_s0_w2_3.in,256.0,132.0,49.24428900898052,75.0,5.0,21.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,6,input:w1->waksman_4x4_s0_w0_1.add,input:w2->waksman_4x4_s0_w2_3.in,193.0,68.0,4.0,49.0,204.0,32.0,35.0,32.0,0,1,1,0,1,1,0,1,1
crossing,waksman,4,C_db_realistic,astar,7,input:w1->waksman_4x4_s0_w0_1.add,input:w2->waksman_4x4_s0_w2_3.in,256.0,68.0,31.89043743820395,112.0,141.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,8,input:w1->waksman_4x4_s0_w0_1.add,input:w3->waksman_4x4_s0_w2_3.add,288.0,68.0,4.0,144.0,109.0,21.0,68.0,21.0,0,1,1,0,1,1,0,1,1
crossing,waksman,4,C_db_realistic,astar,9,input:w1->waksman_4x4_s0_w0_1.add,input:w3->waksman_4x4_s0_w2_3.add,201.0,68.0,8.0,57.0,196.0,4.0,21.0,4.0,1,0,1,1,1,1,1,1,1
crossing,waksman,4,C_db_realistic,astar,10,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,193.0,64.0,4.0,28.0,39.0,25.0,8.0,8.0,0,1,1,1,1,1,1,1,1
crossing,waksman,4,C_db_realistic,astar,11,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,193.0,60.0,4.0,24.0,43.0,68.0,12.0,12.0,0,1,1,0,1,1,1,1,1
crossing,waksman,4,C_db_realistic,astar,12,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,280.0,89.0,22.47220505424423,39.0,8.0,79.0,8.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,13,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,288.0,64.0,4.0,32.0,139.0,25.0,64.0,25.0,0,1,1,0,1,1,0,1,1
crossing,waksman,4,C_db_realistic,astar,14,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,57.0,36.0,63.0,37.0,136.0,4.0,21.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,4,C_db_realistic,astar,15,input:w2->waksman_4x4_s0_w2_3.in,input:w3->waksman_4x4_s0_w2_3.add,120.0,36.0,63.0,100.0,73.0,21.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,0,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,40.0,228.0,104.0,20.0,173.0,8.0,13.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,1,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,144.0,228.0,69.87131027825369,124.0,69.0,13.0,96.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,2,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,381.0,175.0,25.553864678361276,21.0,43.0,13.0,416.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,3,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,461.0,175.0,30.0,43.0,21.0,93.0,336.0,21.0,0,0,0,0,0,0,0,0,0
crossing,waksman,5,B_db_placeholder,astar,4,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,712.0,228.0,83.72574275573791,83.0,85.0,8.0,13.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,5,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,797.0,241.0,85.98837130682264,13.0,15.0,85.0,30.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,6,input:w0->waksman_5x5_s0_w0_1.in,input:w2->waksman_5x5_s0_w2_3.in,213.0,217.0,69.87131027825369,11.0,21.0,5.0,427.0,5.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,7,input:w0->waksman_5x5_s0_w0_1.in,input:w2->waksman_5x5_s0_w2_3.in,629.0,217.0,83.72574275573791,21.0,11.0,421.0,11.0,11.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,8,input:w0->waksman_5x5_s0_w0_1.in,input:w4->waksman_5x5_s2_w0_4.add,461.0,145.0,30.0,13.0,51.0,68.0,83.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,9,input:w0->waksman_5x5_s0_w0_1.in,input:w4->waksman_5x5_s2_w0_4.add,393.0,132.0,17.46424919657298,12.0,68.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,10,input:w1->waksman_5x5_s0_w0_1.add,input:w2->waksman_5x5_s0_w2_3.in,144.0,145.0,30.610455730027933,96.0,13.0,19.0,149.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,11,input:w1->waksman_5x5_s0_w0_1.add,input:w2->waksman_5x5_s0_w2_3.in,549.0,175.0,88.0,181.0,248.0,13.0,75.0,13.0,0,0,0,0,0,0,1,0,1
crossing,waksman,5,B_db_placeholder,astar,12,input:w1->waksman_5x5_s0_w0_1.add,input:w3->waksman_5x5_s0_w2_3.add,208.0,132.0,13.0,64.0,160.0,8.0,21.0,8.0,0,0,0,1,0,1,1,1,1
crossing,waksman,5,B_db_placeholder,astar,13,input:w1->waksman_5x5_s0_w0_1.add,input:w3->waksman_5x5_s0_w2_3.add,368.0,153.0,25.553864678361276,21.0,22.0,160.0,8.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,14,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,40.0,100.0,87.55569655939013,20.0,85.0,8.0,21.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,15,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,125.0,121.0,30.610455730027933,21.0,24.0,85.0,43.0,21.0,0,0,0,0,0,0,0,0,0
crossing,waksman,5,B_db_placeholder,astar,16,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,208.0,145.0,13.0,83.0,85.0,21.0,8.0,8.0,0,0,0,1,0,1,1,1,1
crossing,waksman,5,B_db_placeholder,astar,17,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,293.0,153.0,75.0,8.0,35.0,85.0,83.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,18,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,712.0,100.0,87.55569655939013,163.0,85.0,8.0,21.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,19,input:w2->waksman_5x5_s0_w2_3.in,input:w3->waksman_5x5_s0_w2_3.add,797.0,121.0,87.55569655939013,21.0,7.0,85.0,30.0,7.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,20,input:w3->waksman_5x5_s0_w2_3.add,input:w4->waksman_5x5_s2_w0_4.add,376.0,111.0,17.0,42.0,32.0,5.0,8.0,5.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,21,input:w3->waksman_5x5_s0_w2_3.add,input:w4->waksman_5x5_s2_w0_4.add,376.0,128.0,17.0,25.0,49.0,8.0,17.0,8.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,B_db_placeholder,astar,22,input:w3->waksman_5x5_s0_w2_3.add,input:w4->waksman_5x5_s2_w0_4.add,461.0,79.0,66.0,85.0,336.0,79.0,45.0,45.0,0,0,0,0,0,0,0,0,0
crossing,waksman,5,B_db_placeholder,astar,23,input:w3->waksman_5x5_s0_w2_3.add,input:w4->waksman_5x5_s2_w0_4.add,544.0,79.0,83.0,168.0,253.0,66.0,79.0,66.0,0,0,0,0,0,0,0,0,0
crossing,waksman,5,C_db_realistic,astar,0,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,57.0,228.0,63.0,37.0,156.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,1,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,120.0,228.0,63.0,100.0,93.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,2,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,729.0,228.0,63.0,100.0,68.0,4.0,13.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,3,input:w0->waksman_5x5_s0_w0_1.in,input:w1->waksman_5x5_s0_w0_1.add,792.0,228.0,63.0,163.0,5.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,4,input:w0->waksman_5x5_s0_w0_1.in,input:w2->waksman_5x5_s0_w2_3.in,225.0,196.0,72.44308110509934,12.0,156.0,4.0,21.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,5,input:w0->waksman_5x5_s0_w0_1.in,input:w2->waksman_5x5_s0_w2_3.in,624.0,196.0,109.7679370308106,163.0,5.0,21.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,6,input:w0->waksman_5x5_s0_w0_1.in,input:w4->waksman_5x5_s2_w0_4.add,381.0,145.0,46.84015371452148,51.0,13.0,5.0,75.0,5.0,0,0,0,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,7,input:w0->waksman_5x5_s0_w0_1.in,input:w4->waksman_5x5_s2_w0_4.add,456.0,132.0,76.11832893594026,75.0,5.0,13.0,4.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,8,input:w1->waksman_5x5_s0_w0_1.add,input:w2->waksman_5x5_s0_w2_3.in,120.0,100.0,63.0,53.0,4.0,100.0,5.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,9,input:w1->waksman_5x5_s0_w0_1.add,input:w2->waksman_5x5_s0_w2_3.in,729.0,100.0,17.0,4.0,96.0,180.0,68.0,4.0,1,0,1,1,0,1,1,0,1
crossing,waksman,5,C_db_realistic,astar,10,input:w1->waksman_5x5_s0_w0_1.add,input:w3->waksman_5x5_s0_w2_3.add,144.0,160.0,64.62197768561404,64.0,7.0,87.0,144.0,7.0,0,0,0,1,0,1,1,0,1
